date,SITEVISITID,SITE,ISLAND,sst,summer_mean,winter_mean,summer_sd,winter_sd,hot_snap,cold_snap,accumulated_hot_snap,accumulated_cold_snap,accumulated_hot_snap_week,accumulated_cold_snap_week
2012-08-02,NA,NA,NA,28.387333234151203,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-08-03,NA,NA,NA,28.434333165486652,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-08-04,NA,NA,NA,28.33933334350586,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.5494549673448965,-13.877145680525611
2012-08-05,NA,NA,NA,28.146666717529296,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.718767879055673,-13.877145680525611
2012-08-06,NA,NA,NA,28.185333251953125,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.718767879055673,-13.877145680525611
2012-08-07,NA,NA,NA,28.24466667175293,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.5494549673448965,-13.877145680525611,0.718767879055673,-13.877145680525611
2012-08-08,NA,NA,NA,28.650666618347167,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.07561372721321646,0,0.625068694558113,-13.877145680525611,0.718767879055673,-13.877145680525611
2012-08-09,NA,NA,NA,28.8,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.22494710886605063,0,0.8500158034241636,-13.877145680525611,0.718767879055673,-13.877145680525611
2012-08-10,NA,NA,NA,28.67899996439616,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.10394707326220853,0,0.9539628766863721,-13.877145680525611,0.718767879055673,-13.877145680525611
2012-08-11,NA,NA,NA,28.440999921162923,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.9539628766863721,-13.877145680525611,0.718767879055673,-13.877145680525611
2012-08-12,NA,NA,NA,28.332333501180013,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.9539628766863721,-13.877145680525611,0.9661762879581554,-13.877145680525611
2012-08-13,NA,NA,NA,28.091000175476076,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.9539628766863721,-13.877145680525611,0.9661762879581554,-13.877145680525611
2012-08-14,NA,NA,NA,28.29533316294352,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.9539628766863721,-13.877145680525611,0.9661762879581554,-13.877145680525611
2012-08-15,NA,NA,NA,28.486999956766763,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.9539628766863721,-13.877145680525611,0.9661762879581554,-13.877145680525611
2012-08-16,NA,NA,NA,28.545333480834962,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0.9539628766863721,-13.877145680525611,0.9661762879581554,-13.877145680525611
2012-08-18,NA,NA,NA,28.64833335876465,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0.07328046763069906,0,1.0272433443170712,-13.877145680525611,0.9661762879581554,-13.877145680525611
2012-08-19,NA,NA,NA,28.46099987030029,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,1.0272433443170712,-13.877145680525611,1.0272433443170712,-13.877145680525611
2012-08-20,NA,NA,NA,28.400333468119303,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,1.0272433443170712,-13.877145680525611,1.0272433443170712,-13.877145680525611
2012-08-21,NA,NA,NA,28.196666590372722,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,1.0272433443170712,-13.877145680525611,1.0272433443170712,-13.877145680525611
2012-08-22,NA,NA,NA,28.093999926249186,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,1.0272433443170712,-13.877145680525611,1.0272433443170712,-13.877145680525611
2012-08-23,NA,NA,NA,28.015333302815755,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,1.0272433443170712,-13.877145680525611,1.0272433443170712,-13.877145680525611
