date,SST,climatology,sd,SSTA,HSNAP,HSNAP_accumulation,unique_week_id,HSNAP_accumulation_per_week
1987-01-05,28.926333300272624,27.708169643054948,0.9007335900032085,1.2181636572176764,0.31743006721446676,24.373849956916306,105,25.405281759334333
1987-01-06,29.104000027974447,27.708169643054948,0.9007335900032085,1.395830384919499,0.49509679491628944,24.868946751832596,105,25.405281759334333
1987-01-07,29.386000124613442,27.708169643054948,0.9007335900032085,1.6778304815584946,0.7770968915552849,25.64604364338788,105,25.405281759334333
1987-01-08,29.067666816711426,27.708169643054948,0.9007335900032085,1.3594971736564787,0.4587635836532691,26.10480722704115,105,25.405281759334333
1987-01-09,28.84300003051758,27.708169643054948,0.9007335900032085,1.1348303874626318,0.23409679745942213,26.33890402450057,105,25.405281759334333
1987-01-10,28.71800003051758,27.708169643054948,0.9007335900032085,1.0098303874626318,0.10909679745942213,26.448000821959994,105,25.405281759334333
1987-01-11,28.525000063578286,27.708169643054948,0.9007335900032085,0.8168304205233383,0,26.448000821959994,106,26.90477794971763
1987-01-12,28.342666625976563,27.708169643054948,0.9007335900032085,0.6344969829216147,0,26.448000821959994,106,26.90477794971763
1987-01-13,28.13033326466878,27.708169643054948,0.9007335900032085,0.4221636216138336,0,26.448000821959994,106,26.90477794971763
1987-01-14,29.102999877929687,27.708169643054948,0.9007335900032085,1.394830234874739,0.4940966448715294,26.942097466831523,106,26.90477794971763
1987-01-15,28.99699986775716,27.708169643054948,0.9007335900032085,1.2888302247022132,0.3880966346990036,27.330194101530527,106,26.90477794971763
1987-01-16,28.302333450317384,27.708169643054948,0.9007335900032085,0.5941638072624364,0,27.330194101530527,106,26.90477794971763
1987-01-17,28.665666643778483,27.708169643054948,0.9007335900032085,0.957497000723535,0.056763410720325425,27.386957512250852,106,26.90477794971763
1987-01-18,28.806333351135255,27.708169643054948,0.9007335900032085,1.0981637080803068,0.1974301180770972,27.58438763032795,107,30.246916052549498
1987-01-19,29.249999936421712,27.708169643054948,0.9007335900032085,1.5418302933667647,0.6410967033635551,28.225484333691504,107,30.246916052549498
1987-01-20,29.61366672515869,27.708169643054948,0.9007335900032085,1.905497082103743,1.0047634921005333,29.230247825792038,107,30.246916052549498
